Route_ID,Driving Time (min) Optimal,Driving Distance (mile) Optimal,Driving Time (min) Manual,Driving Distance (mile) Manual,Percentage of DRT,Percentage of Swing,Number of Stops,Route Optimal,Route Manual,DATE,HF_DIVISION_NAME,HF_SITE_NAME,HF_ADDRESS_LINE1,HF_ADDRESS_LINE2,HF_ADDRESS_CITY,HF_ADDRESS_STATE,HF_ADDRESS_POSTAL_CODE,DF_FACILITY_NAME,DF_ADDRESS_LINE1,DF_ADDRESS_LINE2,DF_ADDRESS_CITY,DF_ADDRESS_STATE,DF_ADDRESS_POSTAL_CODE,Time Benefit,Distance Benefit,Benefit
4318_8/29/2024,2.078952370043605,72.36404664698922,2.0954991273562706,73.02591693949586,100.0,0.0,3.0,"[['Haul', 'Stop 2', 'LF1', 'Stop 2', 'Stop 1', 'LF1', 'Stop 1', 'Stop 3', 'LF1', 'Stop 3', 'Haul'], ['Haul', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'Haul']]","[['Haul', 'Stop 1', 'LF1', 'Stop 1', 'Stop 2', 'LF1', 'Stop 2', 'Stop 3', 'LF1', 'Stop 3', 'Haul'], ['Haul', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'Haul']]",8/29/2024,Arlington HL,Republic Services of Arlington,1212 Harrison Avenue,,Arlington,TX,76011.0,GRAND PRAIRIE,1102 Macarthur Blvd,00,Grand Prairie,TX,75050.0,0.01654675731266586,0.6618702925066344,0.0
4158_8/8/2024,4.8702584479833595,170.67961575654564,4.871797773280056,170.74118876841348,100.0,0.0,7.0,"[['Haul', 'Stop 7', 'LF1', 'Stop 7', 'Stop 3', 'LF1', 'Stop 3', 'Stop 4', 'LF1', 'Stop 4', 'Stop 5', 'LF1', 'Stop 5', 'Stop 6', 'LF1', 'Stop 6', 'Stop 2', 'LF1', 'Stop 2', 'Stop 1', 'LF1', 'Stop 1', 'Haul'], ['Haul', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'Haul']]","[['Haul', 'Stop 1', 'LF1', 'Stop 1', 'Stop 2', 'LF1', 'Stop 2', 'Stop 3', 'LF1', 'Stop 3', 'Stop 4', 'LF1', 'Stop 4', 'Stop 5', 'LF1', 'Stop 5', 'Stop 6', 'LF1', 'Stop 6', 'Stop 7', 'LF1', 'Stop 7', 'Haul'], ['Haul', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'Haul']]",8/8/2024,Bowling Green HL,"Republic Services of Kentucky, Monarch Environmental Division",1169 Preston Avenue,,Bowling Green,KY,42101.0,MONARCH TRANSFER,1169 Peston Avenue,00,Bowling Green,KY,42101.0,0.0015393252966964255,0.0615730118678357,0.0
1312_1/20/2025,4.570025816182783,163.46789142911342,4.62764169094832,165.77252641973493,100.0,0.0,7.0,"[['Haul', 'Stop 3', 'LF1', 'Stop 3', 'Stop 1', 'LF1', 'Stop 1', 'Stop 2', 'LF1', 'Stop 2', 'Stop 4', 'LF1', 'Stop 4', 'Stop 6', 'LF1', 'Stop 6', 'Stop 5', 'LF1', 'Stop 5', 'Stop 7', 'LF1', 'Stop 7', 'Haul'], ['Haul', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'Haul']]","[['Haul', 'Stop 1', 'LF1', 'Stop 1', 'Stop 2', 'LF1', 'Stop 2', 'Stop 3', 'LF1', 'Stop 3', 'Stop 4', 'LF1', 'Stop 4', 'Stop 5', 'LF1', 'Stop 5', 'Stop 6', 'LF1', 'Stop 6', 'Stop 7', 'LF1', 'Stop 7', 'Haul'], ['Haul', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'Haul']]",1/20/2025,Arlington HL,Republic Services of Arlington,1212 Harrison Avenue,,Arlington,TX,76011.0,GRAND PRAIRIE,1102 Macarthur Blvd,00,Grand Prairie,TX,75050.0,0.057615874765536645,2.3046349906215085,0.0
4340_10/10/2024,2.3171839326444976,74.99404988525214,2.334947360541742,75.7045870011419,100.0,0.0,6.0,"[['Haul', 'Stop 3', 'LF1', 'Stop 3', 'Stop 5', 'LF1', 'Stop 5', 'Stop 4', 'LF1', 'Stop 4', 'Stop 2', 'LF1', 'Stop 2', 'Stop 6', 'LF1', 'Stop 6', 'Stop 1', 'LF1', 'Stop 1', 'Haul'], ['Haul', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'Haul']]","[['Haul', 'Stop 1', 'LF1', 'Stop 1', 'Stop 2', 'LF1', 'Stop 2', 'Stop 3', 'LF1', 'Stop 3', 'Stop 4', 'LF1', 'Stop 4', 'Stop 5', 'LF1', 'Stop 5', 'Stop 6', 'LF1', 'Stop 6', 'Haul'], ['Haul', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'Haul']]",10/10/2024,Baltimore HL,"Republic Services of Baltimore, Allied Waste Division",260 W Dickman Street,,Baltimore,MD,21230.0,USA WASTE/ANNAPOLIS JUNCTION,8077 Brock Bridge Rd,00,Jessup,MD,20794.0,0.017763427897244277,0.710537115889764,0.0
1335_11/25/2024,2.9441231953389195,74.04218649142774,2.9441231953389195,74.04218649142774,0.0,100.0,11.0,"[['Haul', 'Stop 1', 'LF1', 'Stop 8', 'LF1', 'Stop 6', 'LF1', 'Stop 7', 'LF1', 'Stop 9', 'LF1', 'Stop 2', 'LF1', 'Stop 10', 'LF1', 'Stop 11', 'LF1', 'Stop 5', 'LF1', 'Stop 3', 'LF1', 'Stop 4', 'LF1', 'Haul'], ['Haul', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'Haul']]","[['Haul', 'Stop 1', 'LF1', 'Stop 2', 'LF1', 'Stop 3', 'LF1', 'Stop 4', 'LF1', 'Stop 5', 'LF1', 'Stop 6', 'LF1', 'Stop 7', 'LF1', 'Stop 8', 'LF1', 'Stop 9', 'LF1', 'Stop 10', 'LF1', 'Stop 11', 'LF1', 'Haul'], ['Haul', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'Haul']]",11/25/2024,Birmingham HL,"Republic Services of Birmingham, Allied Waste Division",3950 50th Street South West,,Birmingham,AL,35221.0,Pineview Landfill,2730 BRYAN RD,00,DORA,AL,35062.0,0.0,0.0,1.0
5329_3/28/2025,3.6927706215213236,109.75536212306591,6.150111337900372,208.04899077822785,54.55,45.45,11.0,"[['Haul', 'Stop 2', 'Stop 7', 'LF1', 'Stop 10', 'LF1', 'Stop 5', 'Stop 4', 'LF1', 'Stop 9', 'LF1', 'Stop 9', 'Stop 8', 'LF1', 'Stop 8', 'Stop 11', 'LF1', 'Stop 11', 'Stop 6', 'LF1', 'Stop 6', 'Stop 1', 'LF1', 'Stop 1', 'Stop 3', 'LF1', 'Stop 3', 'Haul'], ['Haul', 'SWG', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'SWG', 'LF1', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'Haul']]","[['Haul', 'Stop 1', 'LF1', 'Stop 1', 'Stop 2', 'LF1', 'Haul', 'Stop 3', 'LF1', 'Stop 3', 'Stop 4', 'LF1', 'Stop 5', 'LF1', 'Haul', 'Stop 6', 'LF1', 'Stop 6', 'Stop 7', 'LF1', 'Haul', 'Stop 8', 'LF1', 'Stop 8', 'Stop 9', 'LF1', 'Stop 9', 'Stop 10', 'LF1', 'Haul', 'Stop 11', 'LF1', 'Stop 11', 'Haul'], ['Haul', 'DRT', 'LF1', 'DRT', 'SWG', 'LF1', 'Haul', 'DRT', 'LF1', 'DRT', 'SWG', 'LF1', 'SWG', 'LF1', 'Haul', 'DRT', 'LF1', 'DRT', 'SWG', 'LF1', 'Haul', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'SWG', 'LF1', 'Haul', 'DRT', 'LF1', 'DRT', 'Haul']]",3/28/2025,Arlington HL,Republic Services of Arlington,1212 Harrison Avenue,,Arlington,TX,76011.0,GRAND PRAIRIE,1102 Macarthur Blvd,00,Grand Prairie,TX,75050.0,2.457340716379048,98.29362865516194,0.0
2219_6/4/2024,4.394414990019639,149.98857148933308,4.39441499001964,149.98857148933305,100.0,0.0,9.0,"[['Haul', 'Stop 1', 'LF1', 'Stop 1', 'Stop 4', 'LF1', 'Stop 4', 'Stop 3', 'LF1', 'Stop 3', 'Stop 2', 'LF1', 'Stop 2', 'Stop 6', 'LF1', 'Stop 6', 'Stop 9', 'LF1', 'Stop 9', 'Stop 7', 'LF1', 'Stop 7', 'Stop 8', 'LF1', 'Stop 8', 'Stop 5', 'LF1', 'Stop 5', 'Haul'], ['Haul', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'Haul']]","[['Haul', 'Stop 1', 'LF1', 'Stop 1', 'Stop 2', 'LF1', 'Stop 2', 'Stop 3', 'LF1', 'Stop 3', 'Stop 4', 'LF1', 'Stop 4', 'Stop 5', 'LF1', 'Stop 5', 'Stop 6', 'LF1', 'Stop 6', 'Stop 7', 'LF1', 'Stop 7', 'Stop 8', 'LF1', 'Stop 8', 'Stop 9', 'LF1', 'Stop 9', 'Haul'], ['Haul', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'Haul']]",6/4/2024,Winder HL,Republic Services of Georgia,51 Patrick Mill Rd,,Winder,GA,30680.0,"UWL, Inc Landfill",5691 S. Richland Creek Road,00,Buford,GA,30518.0,4.440892098500626e-16,-2.842170943040401e-14,0.0
2335_2/18/2025,2.9004968789619534,74.04218649142774,2.9004968789619534,74.04218649142774,0.0,100.0,11.0,"[['Haul', 'Stop 1', 'LF1', 'Stop 8', 'LF1', 'Stop 6', 'LF1', 'Stop 7', 'LF1', 'Stop 9', 'LF1', 'Stop 2', 'LF1', 'Stop 10', 'LF1', 'Stop 11', 'LF1', 'Stop 5', 'LF1', 'Stop 3', 'LF1', 'Stop 4', 'LF1', 'Haul'], ['Haul', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'Haul']]","[['Haul', 'Stop 1', 'LF1', 'Stop 2', 'LF1', 'Stop 3', 'LF1', 'Stop 4', 'LF1', 'Stop 5', 'LF1', 'Stop 6', 'LF1', 'Stop 7', 'LF1', 'Stop 8', 'LF1', 'Stop 9', 'LF1', 'Stop 10', 'LF1', 'Stop 11', 'LF1', 'Haul'], ['Haul', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'Haul']]",2/18/2025,Birmingham HL,"Republic Services of Birmingham, Allied Waste Division",3950 50th Street South West,,Birmingham,AL,35221.0,Pineview Landfill,2730 BRYAN RD,00,DORA,AL,35062.0,0.0,0.0,1.0
3343_6/19/2024,3.552025856156822,124.03137202243394,3.208605467881991,110.29455649144067,14.29,85.71,7.0,"[['Haul', 'Stop 2', 'LF1', 'Stop 3', 'LF1', 'Stop 7', 'LF1', 'Stop 4', 'LF1', 'Stop 5', 'LF1', 'Stop 6', 'LF1', 'Stop 1', 'LF1', 'Stop 1', 'Haul'], ['Haul', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'DRT', 'LF1', 'DRT', 'Haul']]","[['Haul', 'Stop 1', 'LF1', 'Stop 1', 'Stop 2', 'LF1', 'Stop 3', 'LF1', 'Stop 4', 'LF1', 'Stop 5', 'LF1', 'Stop 6', 'LF1', 'Stop 7', 'LF1', 'Haul'], ['Haul', 'DRT', 'LF1', 'DRT', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'Haul']]",6/19/2024,Odessa HL,"Republic Services of Odessa, Duncan Disposal Division",3001 FM 866,,Odessa,TX,79763.0,Charter Waste LF,12035 W Murphy St,00,Odessa,TX,79763.0,-0.343420388274831,-13.736815530993269,1.0
4231_2/20/2025,4.189975576464184,147.30209758787367,4.2376328429543,149.20838824747833,83.33,16.67,6.0,"[['Haul', 'Stop 3', 'LF1', 'Haul', 'Stop 1', 'LF1', 'Stop 1', 'Stop 2', 'LF1', 'Stop 2', 'Stop 5', 'LF1', 'Stop 5', 'Stop 6', 'LF1', 'Stop 6', 'Stop 4', 'LF1', 'Stop 4', 'Haul'], ['Haul', 'SWG', 'LF1', 'Haul', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'Haul']]","[['Haul', 'Stop 1', 'LF1', 'Stop 1', 'Stop 2', 'LF1', 'Stop 2', 'Stop 3', 'LF1', 'Haul', 'Stop 4', 'LF1', 'Stop 4', 'Stop 5', 'LF1', 'Stop 5', 'Stop 6', 'LF1', 'Stop 6', 'Haul'], ['Haul', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'SWG', 'LF1', 'Haul', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'Haul']]",2/20/2025,Winder HL,Republic Services of Georgia,51 Patrick Mill Rd,,Winder,GA,30680.0,"UWL, Inc Landfill",5691 S. Richland Creek Road,00,Buford,GA,30518.0,0.04765726649011537,1.9062906596046503,0.0
4330_11/14/2024,3.5175111547088798,115.67747813593974,3.528245530085798,116.1068531510165,100.0,0.0,7.0,"[['Haul', 'Stop 6', 'LF1', 'Stop 6', 'Stop 7', 'LF1', 'Stop 7', 'Stop 5', 'LF1', 'Stop 5', 'Stop 3', 'LF1', 'Stop 3', 'Stop 4', 'LF1', 'Stop 4', 'Stop 2', 'LF1', 'Stop 2', 'Stop 1', 'LF1', 'Stop 1', 'Haul'], ['Haul', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'Haul']]","[['Haul', 'Stop 1', 'LF1', 'Stop 1', 'Stop 2', 'LF1', 'Stop 2', 'Stop 3', 'LF1', 'Stop 3', 'Stop 4', 'LF1', 'Stop 4', 'Stop 5', 'LF1', 'Stop 5', 'Stop 6', 'LF1', 'Stop 6', 'Stop 7', 'LF1', 'Stop 7', 'Haul'], ['Haul', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'Haul']]",11/14/2024,Arlington HL,Republic Services of Arlington,1212 Harrison Avenue,,Arlington,TX,76011.0,GRAND PRAIRIE,1102 Macarthur Blvd,00,Grand Prairie,TX,75050.0,0.010734375376918237,0.4293750150767579,0.0
3335_7/10/2024,2.7038433433956692,74.93476347362906,2.7038433433956692,74.93476347362906,0.0,100.0,12.0,"[['Haul', 'Stop 1', 'LF1', 'Stop 7', 'LF1', 'Stop 8', 'LF1', 'Stop 6', 'LF1', 'Stop 9', 'LF1', 'Stop 5', 'LF1', 'Stop 10', 'LF1', 'Stop 4', 'LF1', 'Stop 11', 'LF1', 'Stop 3', 'LF1', 'Stop 12', 'LF1', 'Stop 2', 'LF1', 'Haul'], ['Haul', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'Haul']]","[['Haul', 'Stop 1', 'LF1', 'Stop 2', 'LF1', 'Stop 3', 'LF1', 'Stop 4', 'LF1', 'Stop 5', 'LF1', 'Stop 6', 'LF1', 'Stop 7', 'LF1', 'Stop 8', 'LF1', 'Stop 9', 'LF1', 'Stop 10', 'LF1', 'Stop 11', 'LF1', 'Stop 12', 'LF1', 'Haul'], ['Haul', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'Haul']]",7/10/2024,Birmingham HL,"Republic Services of Birmingham, Allied Waste Division",3950 50th Street South West,,Birmingham,AL,35221.0,Pineview Landfill,2730 BRYAN RD,00,DORA,AL,35062.0,0.0,0.0,1.0
3249_11/6/2024,3.498154249059673,112.08810647525068,3.5456466159906213,113.98780115248866,100.0,0.0,7.0,"[['Haul', 'Stop 5', 'LF1', 'Stop 5', 'Stop 6', 'LF1', 'Stop 6', 'Stop 4', 'LF1', 'Stop 4', 'Stop 1', 'LF1', 'Stop 1', 'Stop 3', 'LF1', 'Stop 3', 'Stop 2', 'LF1', 'Stop 2', 'Stop 7', 'LF1', 'Stop 7', 'Haul'], ['Haul', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'Haul']]","[['Haul', 'Stop 1', 'LF1', 'Stop 1', 'Stop 2', 'LF1', 'Stop 2', 'Stop 3', 'LF1', 'Stop 3', 'Stop 4', 'LF1', 'Stop 4', 'Stop 5', 'LF1', 'Stop 5', 'Stop 6', 'LF1', 'Stop 6', 'Stop 7', 'LF1', 'Stop 7', 'Haul'], ['Haul', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'Haul']]",11/6/2024,Winder HL,Republic Services of Georgia,51 Patrick Mill Rd,,Winder,GA,30680.0,"UWL, Inc Landfill",5691 S. Richland Creek Road,00,Buford,GA,30518.0,0.04749236693094838,1.8996946772379744,0.0
4335_3/20/2025,2.839018677359247,74.04218649142774,2.839018677359247,74.04218649142774,0.0,100.0,11.0,"[['Haul', 'Stop 1', 'LF1', 'Stop 8', 'LF1', 'Stop 6', 'LF1', 'Stop 7', 'LF1', 'Stop 9', 'LF1', 'Stop 2', 'LF1', 'Stop 10', 'LF1', 'Stop 11', 'LF1', 'Stop 5', 'LF1', 'Stop 3', 'LF1', 'Stop 4', 'LF1', 'Haul'], ['Haul', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'Haul']]","[['Haul', 'Stop 1', 'LF1', 'Stop 2', 'LF1', 'Stop 3', 'LF1', 'Stop 4', 'LF1', 'Stop 5', 'LF1', 'Stop 6', 'LF1', 'Stop 7', 'LF1', 'Stop 8', 'LF1', 'Stop 9', 'LF1', 'Stop 10', 'LF1', 'Stop 11', 'LF1', 'Haul'], ['Haul', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'SWG', 'LF1', 'Haul']]",3/20/2025,Birmingham HL,"Republic Services of Birmingham, Allied Waste Division",3950 50th Street South West,,Birmingham,AL,35221.0,Pineview Landfill,2730 BRYAN RD,00,DORA,AL,35062.0,0.0,0.0,1.0
4361_6/13/2024,5.602183979748995,199.62414823273355,5.602168414976661,199.62352564184022,100.0,0.0,5.0,"[['Haul', 'Stop 3', 'LF1', 'Stop 3', 'Stop 4', 'LF1', 'Stop 4', 'Stop 5', 'LF1', 'Stop 5', 'Stop 1', 'LF1', 'Stop 1', 'Stop 2', 'LF1', 'Stop 2', 'Haul'], ['Haul', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'Haul']]","[['Haul', 'Stop 1', 'LF1', 'Stop 1', 'Stop 2', 'LF1', 'Stop 2', 'Stop 3', 'LF1', 'Stop 3', 'Stop 4', 'LF1', 'Stop 4', 'Stop 5', 'LF1', 'Stop 5', 'Haul'], ['Haul', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'Haul']]",6/13/2024,Chattanooga HL,"Republic Services of Chattanooga, Allied Waste Division",1018 East 38th Street,,Chattanooga,TN,37407.0,SCOTTSBORO LANDFILL,650 County Rd 412,00,Hollywood,AL,35752.0,-1.5564772334109023e-05,-0.0006225908933288338,1.0
2318_6/25/2024,4.791937785168923,168.7882506985664,4.83602221779549,170.55162800362922,100.0,0.0,8.0,"[['Haul', 'Stop 3', 'LF1', 'Stop 3', 'Stop 5', 'LF1', 'Stop 5', 'Stop 7', 'LF1', 'Stop 7', 'Stop 6', 'LF1', 'Stop 6', 'Stop 2', 'LF1', 'Stop 2', 'Stop 1', 'LF1', 'Stop 1', 'Stop 8', 'LF1', 'Stop 8', 'Stop 4', 'LF1', 'Stop 4', 'Haul'], ['Haul', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'Haul']]","[['Haul', 'Stop 1', 'LF1', 'Stop 1', 'Stop 2', 'LF1', 'Stop 2', 'Stop 3', 'LF1', 'Stop 3', 'Stop 4', 'LF1', 'Stop 4', 'Stop 5', 'LF1', 'Stop 5', 'Stop 6', 'LF1', 'Stop 6', 'Stop 7', 'LF1', 'Stop 7', 'Stop 8', 'LF1', 'Stop 8', 'Haul'], ['Haul', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'Haul']]",6/25/2024,Arlington HL,Republic Services of Arlington,1212 Harrison Avenue,,Arlington,TX,76011.0,GRAND PRAIRIE,1102 Macarthur Blvd,00,Grand Prairie,TX,75050.0,0.04408443262656814,1.7633773050628179,0.0
5246_4/4/2025,4.914674139573188,169.8967017584052,5.055809345609288,175.54210999984917,100.0,0.0,8.0,"[['Haul', 'Stop 2', 'LF1', 'Stop 2', 'Stop 3', 'LF1', 'Stop 3', 'Stop 1', 'LF1', 'Stop 1', 'Stop 8', 'LF1', 'Stop 8', 'Stop 7', 'LF1', 'Stop 7', 'Stop 5', 'LF1', 'Stop 5', 'Stop 6', 'LF1', 'Stop 6', 'Stop 4', 'LF1', 'Stop 4', 'Haul'], ['Haul', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'Haul']]","[['Haul', 'Stop 1', 'LF1', 'Stop 1', 'Stop 2', 'LF1', 'Stop 2', 'Stop 3', 'LF1', 'Stop 3', 'Stop 4', 'LF1', 'Stop 4', 'Stop 5', 'LF1', 'Stop 5', 'Stop 6', 'LF1', 'Stop 6', 'Stop 7', 'LF1', 'Stop 7', 'Stop 8', 'LF1', 'Stop 8', 'Haul'], ['Haul', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'DRT', 'LF1', 'DRT', 'Haul']]",4/4/2025,Winder HL,Republic Services of Georgia,51 Patrick Mill Rd,,Winder,GA,30680.0,"UWL, Inc Landfill",5691 S. Richland Creek Road,00,Buford,GA,30518.0,0.14113520603609953,5.645408241443988,0.0
